"","Veg_Pot","Annee","PlacetteID","origTreeID","Espece","Etat","Nombre","DHPcm","Type_Eco","reg_eco","Altitude","PTot","TMoy","Cl_Drai","hauteur_pred","milieu","sdom_bio","GrEspece","vol_dm3"
"986","RE3",2035,"RE32",5,"SAB","vivant",0.720371999272458,16.3,"RE32","3c",250,1312,2,30,10.9999821135175,"2","3E","SAB",93.0739775749546
"987","RE3",2045,"RE32",5,"SAB","vivant",0.498553970235863,17.5,"RE32","3c",250,1312,2,30,11.6590609212965,"2","3E","SAB",115.067328488984
"988","RE3",2035,"RE32",6,"BOP","vivant",0.114947866993851,10.5654053654773,"RE32","3c",250,1312,2,30,9.90096673239102,"2","3E","BOP",23.0836308218929
"989","RE3",2045,"RE32",6,"BOP","vivant",0.0915864479302146,11.5654053654773,"RE32","3c",250,1312,2,30,10.3731835107143,"2","3E","BOP",33.4519769650108
"990","RE3",2035,"RE32",7,NA,"vivant",2.85682816634678,10.3917072205241,"RE32","3c",250,1312,2,30,7.52957503089094,"2","3E","EPX",18.9895377032013
"991","RE3",2045,"RE32",7,NA,"vivant",2.60311553292408,11.7917072205241,"RE32","3c",250,1312,2,30,8.47779317217669,"2","3E","EPX",32.5278076045007
"992","RE3",2035,"RE32",8,NA,"vivant",0.126676659689524,11.4070875984242,"RE32","3c",250,1312,2,30,9.15707414611993,"2","3E","FEU",27.0252677771704
"993","RE3",2045,"RE32",8,NA,"vivant",0.0996173853206343,12.9070875984242,"RE32","3c",250,1312,2,30,9.65941591139148,"2","3E","FEU",41.8702629910249
"994","RE3",2035,"RE32",9,"MEL","vivant",0.462063440281637,11.2315534543335,"RE32","3c",250,1312,2,30,9.97527367936968,"2","3E","MEL",31.4611692753428
"995","RE3",2045,"RE32",9,"MEL","vivant",0.449012394352081,13.4315534543335,"RE32","3c",250,1312,2,30,11.181006936123,"2","3E","MEL",58.7376863995832
"996","RE3",2035,"RE32",10,"PIG","vivant",0.0967399290022681,10.9031947813227,"RE32","3c",250,1312,2,30,7.53325091439993,"2","3E","PIG",22.6891450796888
"997","RE3",2045,"RE32",10,"PIG","vivant",0.0870985950204633,11.9031947813227,"RE32","3c",250,1312,2,30,8.07543760776386,"2","3E","PIG",32.0342039457834
"998","RE3",2035,"RE32",11,NA,"vivant",0.0611909687847718,12.0233470480761,"RE32","3c",250,1312,2,30,7.14838980763151,"2","3E","RES",24.6506241164291
"999","RE3",2045,"RE32",11,NA,"vivant",0.0588039930532728,13.9233470480761,"RE32","3c",250,1312,2,30,8.06025758122332,"2","3E","RES",42.2229565831013
"1000","RE3",2035,"RE32",12,"SAB","vivant",0.533831985335888,10.5283668978435,"RE32","3c",250,1312,2,30,7.79240653590033,"2","3E","SAB",20.2239453274583
"1001","RE3",2045,"RE32",12,"SAB","vivant",0.443973521265186,12.0283668978435,"RE32","3c",250,1312,2,30,8.76792079870533,"2","3E","SAB",34.9088409595146
"1002","RE3",2045,"RE32",13,"BOP","vivant",0.107282128032891,10.3149425786018,"RE32","3c",250,1312,2,30,9.83477426622761,"2","3E","BOP",20.7956638300111
"1003","RE3",2045,"RE32",14,NA,"vivant",3.03158906401739,10.1709324111087,"RE32","3c",250,1312,2,30,7.41872967010669,"2","3E","EPX",17.2267119209511
"1004","RE3",2045,"RE32",15,NA,"vivant",0.122649036668784,11.0127669530382,"RE32","3c",250,1312,2,30,9.05128648675379,"2","3E","FEU",23.5809964734539
"1005","RE3",2045,"RE32",16,"MEL","vivant",0.446070428423881,10.8672345899949,"RE32","3c",250,1312,2,30,9.85829823770818,"2","3E","MEL",27.8510487699251
"1006","RE3",2045,"RE32",17,"PIG","vivant",0.0899593318578018,10.5949980182637,"RE32","3c",250,1312,2,30,7.48833355374378,"2","3E","PIG",20.4152183301392
"1007","RE3",2045,"RE32",18,NA,"vivant",0.0602676599937527,11.523697145111,"RE32","3c",250,1312,2,30,6.91397210939532,"2","3E","RES",20.7807372874806
"1008","RE3",2045,"RE32",19,"SAB","vivant",0.52979649458994,10.2842346172182,"RE32","3c",250,1312,2,30,7.70458792706908,"2","3E","SAB",18.3193399790907
"1009","RP1",2025,"RP12",1,"BOP","vivant",1,15,"RP12","3c",250,1312,2,30,12.2854477202981,"2","3E","BOP",82.1294844342092
"1010","RP1",2035,"RP12",1,"BOP","vivant",0.905811170945631,16.8,"RP12","3c",250,1312,2,30,12.8850617206693,"2","3E","BOP",113.020566870126
"1011","RP1",2045,"RP12",1,"BOP","vivant",0.812954540673209,18.4,"RP12","3c",250,1312,2,30,13.7202885445767,"2","3E","BOP",148.105216653143
"1012","RP1",2025,"RP12",2,"EPB","vivant",1,15,"RP12","3c",250,1312,2,30,9.95098404672876,"2","3E","EPX",71.6856721188207
"1013","RP1",2035,"RP12",2,"EPB","vivant",0.897468003065737,18,"RP12","3c",250,1312,2,30,11.4012186917484,"2","3E","EPX",123.594299891252
"1014","RP1",2045,"RP12",2,"EPB","vivant",0.799746952880523,20.8,"RP12","3c",250,1312,2,30,12.9988717813307,"2","3E","EPX",190.672750029864
"1015","RP1",2025,"RP12",3,"ERR","vivant",1,15,"RP12","3c",250,1312,2,30,11.3444616843137,"2","3E","ERR",67.1865654831198
"1016","RP1",2035,"RP12",3,"ERR","vivant",0.927442824078683,17.6,"RP12","3c",250,1312,2,30,12.0679138787411,"2","3E","ERR",105.145970056915
"1017","RP1",2045,"RP12",3,"ERR","vivant",0.858932161184508,19.9,"RP12","3c",250,1312,2,30,12.9881708742394,"2","3E","ERR",149.32596975746
"1018","RP1",2025,"RP12",4,"PET","vivant",1,15,"RP12","3c",250,1312,2,30,11.5776893415202,"2","3E","PEU",77.8056771871773
"1019","RP1",2035,"RP12",4,"PET","vivant",0.914695144998581,17.9,"RP12","3c",250,1312,2,30,12.4838404336782,"2","3E","PEU",127.274654334536
"1020","RP1",2045,"RP12",4,"PET","vivant",0.833003163873619,20.7,"RP12","3c",250,1312,2,30,13.7761853948288,"2","3E","PEU",193.646088247399
"1021","RP1",2025,"RP12",5,"PIB","vivant",1,15,"RP12","3c",250,1312,2,30,9.40866080676378,"2","3E","PIN",68.8172661434125
"1022","RP1",2035,"RP12",5,"PIB","vivant",0.955582062301208,19,"RP12","3c",250,1312,2,30,11.1462911247145,"2","3E","PIN",138.005215876801
"1023","RP1",2045,"RP12",5,"PIB","vivant",0.919700859082331,23.2,"RP12","3c",250,1312,2,30,13.1259982398558,"2","3E","PIN",245.145712086154
"1024","RP1",2025,"RP12",6,"SAB","vivant",1,15,"RP12","3c",250,1312,2,30,10.4653844566539,"2","3E","SAB",73.3651618518582
"1025","RP1",2035,"RP12",6,"SAB","vivant",0.672305535227841,18.5,"RP12","3c",250,1312,2,30,12.4032549293594,"2","3E","SAB",137.583513360516
"1026","RP1",2045,"RP12",6,"SAB","vivant",0.382922516435888,21.6,"RP12","3c",250,1312,2,30,14.155581074728,"2","3E","SAB",214.642328485601
"1027","RP1",2035,"RP12",7,"BOP","vivant",1.42208672559068,10.1931471037112,"RP12","3c",250,1312,2,30,10.4074275803607,"2","3E","BOP",20.9180364737291
"1028","RP1",2045,"RP12",7,"BOP","vivant",1.26069214316395,12.0931471037112,"RP12","3c",250,1312,2,30,11.571750945905,"2","3E","BOP",42.9934879876847
"1029","RP1",2035,"RP12",8,NA,"vivant",1.6520576313535,10.1931471037112,"RP12","3c",250,1312,2,30,7.10542579123618,"2","3E","EPX",16.6415537835239
"1030","RP1",2045,"RP12",8,NA,"vivant",1.45750994896683,12.9931471037112,"RP12","3c",250,1312,2,30,9.16440024225469,"2","3E","EPX",46.1606981888842
"1031","RP1",2035,"RP12",9,"ERR","vivant",1.77470977561932,10.1931471037112,"RP12","3c",250,1312,2,30,9.67976359985221,"2","3E","ERR",16.046329361696
"1032","RP1",2045,"RP12",9,"ERR","vivant",1.60921138751048,12.6931471037112,"RP12","3c",250,1312,2,30,10.9780123234258,"2","3E","ERR",41.1033257484322
"1033","RP1",2035,"RP12",10,NA,"vivant",0.714957262929689,10.1931471037112,"RP12","3c",250,1312,2,30,9.38531754037678,"2","3E","F_0",15.8603703710485
"1034","RP1",2045,"RP12",10,NA,"vivant",0.663224391939037,12.8931471037112,"RP12","3c",250,1312,2,30,11.3530374768469,"2","3E","F_0",45.1188664429246
"1035","RP1",2035,"RP12",11,NA,"vivant",0.621546992673818,10.1931471037112,"RP12","3c",250,1312,2,30,9.45574692978173,"2","3E","F_1",19.1589756949716
"1036","RP1",2045,"RP12",11,NA,"vivant",0.577926823578894,13.0931471037112,"RP12","3c",250,1312,2,30,11.2651594089322,"2","3E","F_1",53.0700120719032
"1037","RP1",2035,"RP12",12,"PEU","vivant",1.64861838803306,10.1931471037112,"RP12","3c",250,1312,2,30,9.45574692978173,"2","3E","PEU",19.1589756949716
"1038","RP1",2045,"RP12",12,"PEU","vivant",1.47357483719379,12.6931471037112,"RP12","3c",250,1312,2,30,11.0893518338839,"2","3E","PEU",47.8561351952118
"1039","RP1",2035,"RP12",13,"PIN","vivant",1.52658480487962,10.1931471037112,"RP12","3c",250,1312,2,30,7.02749805340765,"2","3E","PIN",16.7091870987517
"1040","RP1",2045,"RP12",13,"PIN","vivant",1.42256270461867,13.3931471037112,"RP12","3c",250,1312,2,30,9.1888324199787,"2","3E","PIN",50.8274713493516
"1041","RP1",2035,"RP12",14,NA,"vivant",0.616246657389496,10.1931471037112,"RP12","3c",250,1312,2,30,6.25500440944302,"2","3E","RES",11.7362282555647
"1042","RP1",2045,"RP12",14,NA,"vivant",0.557873295699526,14.0931471037112,"RP12","3c",250,1312,2,30,8.34878935793653,"2","3E","RES",45.142280939216
"1043","RP1",2035,"RP12",15,"SAB","vivant",1.83604345806251,10.1931471037112,"RP12","3c",250,1312,2,30,7.87326831822644,"2","3E","SAB",18.0852239863308
"1044","RP1",2045,"RP12",15,"SAB","vivant",1.39151063439082,13.5931471037112,"RP12","3c",250,1312,2,30,10.2283655606787,"2","3E","SAB",56.5335832492018
"1045","RP1",2045,"RP12",16,"BOP","vivant",1.09941343950872,10.0779805842147,"RP12","3c",250,1312,2,30,10.647824373948,"2","3E","BOP",20.3538016107433
"1046","RP1",2045,"RP12",17,NA,"vivant",1.563360410688,10.0779805842147,"RP12","3c",250,1312,2,30,7.31394016782616,"2","3E","EPX",16.371726864163
"1047","RP1",2045,"RP12",18,"ERR","vivant",1.83193930103935,10.0779805842147,"RP12","3c",250,1312,2,30,9.92931365377986,"2","3E","ERR",15.5618564039576
"1048","RP1",2045,"RP12",19,NA,"vivant",1.38235425737593,10.0779805842147,"RP12","3c",250,1312,2,30,9.69216950664092,"2","3E","F_0",15.4952065079108
"1049","RP1",2045,"RP12",20,NA,"vivant",1.04142741597122,10.0779805842147,"RP12","3c",250,1312,2,30,9.7926700811183,"2","3E","F_1",18.874771320997
"1050","RP1",2045,"RP12",21,"PEU","vivant",1.56909482861899,10.0779805842147,"RP12","3c",250,1312,2,30,9.7926700811183,"2","3E","PEU",18.874771320997
"1051","RP1",2045,"RP12",22,"PIN","vivant",1.30288433697879,10.0779805842147,"RP12","3c",250,1312,2,30,7.34863656027678,"2","3E","PIN",16.7024476172437
"1052","RP1",2045,"RP12",23,NA,"vivant",1.07574691956798,10.0779805842147,"RP12","3c",250,1312,2,30,6.34158158581948,"2","3E","RES",11.2982113646387
"1053","RP1",2045,"RP12",24,"SAB","vivant",1.92435187344292,10.0779805842147,"RP12","3c",250,1312,2,30,8.08494790345386,"2","3E","SAB",17.7499316051483
"1054","RS1",2025,"RS12",1,"BOJ","vivant",1,15,"RS12","3c",250,1312,2,30,10.7947066045021,"2","3E","BOJ",69.7549233359614
"1055","RS1",2035,"RS12",1,"BOJ","vivant",0.95414817694633,19.1,"RS12","3c",250,1312,2,30,12.001293279765,"2","3E","BOJ",136.443325388172
"1056","RS1",2045,"RS12",1,"BOJ","vivant",0.915302542739383,22.9,"RS12","3c",250,1312,2,30,13.141538708247,"2","3E","BOJ",221.413474672696
"1057","RS1",2025,"RS12",2,"BOP","vivant",1,15,"RS12","3c",250,1312,2,30,11.9512366153808,"2","3E","BOP",79.8952487462668
"1058","RS1",2035,"RS12",2,"BOP","vivant",0.929824762936778,18.2,"RS12","3c",250,1312,2,30,13.2135478578519,"2","3E","BOP",139.176541814494
"1059","RS1",2045,"RS12",2,"BOP","vivant",0.859543423881027,21.2,"RS12","3c",250,1312,2,30,14.4877156318437,"2","3E","BOP",213.397365973552
"1060","RS1",2025,"RS12",3,"EPB","vivant",1,15,"RS12","3c",250,1312,2,30,9.43346025781275,"2","3E","EPX",67.9574940339489
"1061","RS1",2035,"RS12",3,"EPB","vivant",0.938769281956256,19.1,"RS12","3c",250,1312,2,30,11.6933463197827,"2","3E","EPX",143.765154288467
"1062","RS1",2045,"RS12",3,"EPB","vivant",0.877477165315721,23.2,"RS12","3c",250,1312,2,30,13.91772190275,"2","3E","EPX",254.367155789152
"1063","RS1",2025,"RS12",4,"ERR","vivant",1,15,"RS12","3c",250,1312,2,30,10.9341742935291,"2","3E","ERR",64.7566748973052
"1064","RS1",2035,"RS12",4,"ERR","vivant",0.926200514231191,18.9,"RS12","3c",250,1312,2,30,12.2402561492519,"2","3E","ERR",125.454115044504
"1065","RS1",2045,"RS12",4,"ERR","vivant",0.871225272997143,22.6,"RS12","3c",250,1312,2,30,13.5388749721115,"2","3E","ERR",205.21636534483
"1066","RS1",2025,"RS12",5,"FRN","vivant",1,15,"RS12","3c",250,1312,2,30,12.1478071811568,"2","3E","FRN",79.2336083866651
"1067","RS1",2035,"RS12",5,"FRN","vivant",0.584924789431014,18,"RS12","3c",250,1312,2,30,13.5291542540102,"2","3E","FRN",135.825409759427
"1068","RS1",2045,"RS12",5,"FRN","vivant",0.354018573791926,20.8,"RS12","3c",250,1312,2,30,14.9219989109209,"2","3E","FRN",206.274124322855
"1069","RS1",2025,"RS12",6,"PET","vivant",1,15,"RS12","3c",250,1312,2,30,11.8376349161076,"2","3E","PEU",79.5525923846727
"1070","RS1",2035,"RS12",6,"PET","vivant",0.923366355972238,19.5,"RS12","3c",250,1312,2,30,13.7472636247319,"2","3E","PEU",169.634176681874
"1071","RS1",2045,"RS12",6,"PET","vivant",0.855314194266298,24.2,"RS12","3c",250,1312,2,30,15.7266383172063,"2","3E","PEU",308.354553486099
"1072","RS1",2025,"RS12",7,"SAB","vivant",1,15,"RS12","3c",250,1312,2,30,10.469700474249,"2","3E","SAB",73.3954182968777
"1073","RS1",2035,"RS12",7,"SAB","vivant",0.904552519144505,19.2,"RS12","3c",250,1312,2,30,12.7917750907601,"2","3E","SAB",153.1853124545
"1074","RS1",2045,"RS12",7,"SAB","vivant",0.796248074831166,23.5,"RS12","3c",250,1312,2,30,15.050234058204,"2","3E","SAB",268.739405539233
"1075","RS1",2025,"RS12",8,"THO","vivant",1,15,"RS12","3c",250,1312,2,30,7.91790497431003,"2","3E","THO",55.5904144871529
"1076","RS1",2035,"RS12",8,"THO","vivant",0.97367329862315,18.6,"RS12","3c",250,1312,2,30,9.13864153848402,"2","3E","THO",103.097851415361
"1077","RS1",2045,"RS12",8,"THO","vivant",0.947682695345826,22.2,"RS12","3c",250,1312,2,30,10.3226157457421,"2","3E","THO",166.788829108199
"1078","RS1",2035,"RS12",9,"BOJ","vivant",0.0718155451995629,10.5123814560661,"RS12","3c",250,1312,2,30,9.50096580201149,"2","3E","BOJ",20.6713365322286
"1079","RS1",2045,"RS12",9,"BOJ","vivant",0.0677038544962676,14.5123814560661,"RS12","3c",250,1312,2,30,11.1736092488946,"2","3E","BOJ",66.4225479382366
"1080","RS1",2035,"RS12",10,"BOP","vivant",0.880379712418884,10.7313596104115,"RS12","3c",250,1312,2,30,10.5072485551342,"2","3E","BOP",26.0226283868803
"1081","RS1",2045,"RS12",10,"BOP","vivant",0.814934911683499,13.7313596104115,"RS12","3c",250,1312,2,30,12.1479266460721,"2","3E","BOP",64.7578437597018
"1082","RS1",2035,"RS12",11,NA,"vivant",1.344661929937,10.8214425066974,"RS12","3c",250,1312,2,30,7.22794827844109,"2","3E","EPX",21.08163106268
"1083","RS1",2045,"RS12",11,NA,"vivant",1.24425881921503,14.5214425066974,"RS12","3c",250,1312,2,30,9.83189975615672,"2","3E","EPX",65.5604150992565
"1084","RS1",2035,"RS12",12,"ERR","vivant",0.37929061116568,10.740899315444,"RS12","3c",250,1312,2,30,9.69337457322289,"2","3E","ERR",20.2974720780149
"1085","RS1",2045,"RS12",12,"ERR","vivant",0.343334084634079,14.340899315444,"RS12","3c",250,1312,2,30,11.4009694394668,"2","3E","ERR",60.1136619226293
"1086","RS1",2035,"RS12",13,"FRN","vivant",0.0315328033122408,10.277210003867,"RS12","3c",250,1312,2,30,10.1045274476744,"2","3E","FRN",20.2665586869984
"1087","RS1",2045,"RS12",13,"FRN","vivant",0.0223099802412926,13.177210003867,"RS12","3c",250,1312,2,30,11.9618015630063,"2","3E","FRN",55.5329610347109
"1088","RS1",2035,"RS12",14,NA,"vivant",0.0614120363461945,11.8370922018275,"RS12","3c",250,1312,2,30,10.442841079,"2","3E","F_0",31.7891969572817
"1089","RS1",2045,"RS12",14,NA,"vivant",0.0334951312047289,15.4370922018275,"RS12","3c",250,1312,2,30,12.7807834388703,"2","3E","F_0",82.3044592812555
"1090","RS1",2035,"RS12",15,NA,"vivant",0.295206183801053,10.4024035247055,"RS12","3c",250,1312,2,30,10.0291876193249,"2","3E","F_1",22.1334567434915
"1091","RS1",2045,"RS12",15,NA,"vivant",0.129469897376222,12.7024035247055,"RS12","3c",250,1312,2,30,11.7196399988808,"2","3E","F_1",50.6822570277533
"1092","RS1",2035,"RS12",16,"PEU","vivant",0.175430361561096,12.2935435078158,"RS12","3c",250,1312,2,30,11.0089179398649,"2","3E","PEU",43.2536908011609
"1093","RS1",2045,"RS12",16,"PEU","vivant",0.156147004254682,16.3935435078158,"RS12","3c",250,1312,2,30,13.3319872036702,"2","3E","PEU",110.98960341316
"1094","RS1",2035,"RS12",17,NA,"vivant",0.162863297200417,11.5319103162899,"RS12","3c",250,1312,2,30,7.1010759716913,"2","3E","RES",21.3941639482406
"1095","RS1",2045,"RS12",17,NA,"vivant",0.149317796250415,15.1319103162899,"RS12","3c",250,1312,2,30,9.04756031526195,"2","3E","RES",58.5479583227615
"1096","RS1",2035,"RS12",18,"SAB","vivant",2.53584521827672,10.9247307975663,"RS12","3c",250,1312,2,30,8.37018422689557,"2","3E","SAB",24.7186323761347
"1097","RS1",2045,"RS12",18,"SAB","vivant",2.33359727293351,14.7247307975663,"RS12","3c",250,1312,2,30,10.9127152789233,"2","3E","SAB",73.2567568880862
"1098","RS1",2035,"RS12",19,"THO","vivant",1.31787128144859,10.5783111763127,"RS12","3c",250,1312,2,30,6.38338765349353,"2","3E","THO",16.7648813991744
"1099","RS1",2045,"RS12",19,"THO","vivant",1.26250194772185,13.7783111763127,"RS12","3c",250,1312,2,30,7.78246373430443,"2","3E","THO",44.4939384503024
"1100","RS1",2045,"RS12",20,"BOJ","vivant",0.0704833084145177,10.508478763562,"RS12","3c",250,1312,2,30,9.7592811403705,"2","3E","BOJ",21.2010494328615
"1101","RS1",2045,"RS12",21,"BOP","vivant",0.867415104732142,10.6515550172269,"RS12","3c",250,1312,2,30,10.8064654393851,"2","3E","BOP",26.0076362724549
"1102","RS1",2045,"RS12",22,NA,"vivant",1.2738200240812,10.7337894740319,"RS12","3c",250,1312,2,30,7.50417460826053,"2","3E","EPX",21.278593043613
"1103","RS1",2045,"RS12",23,"ERR","vivant",0.356082123596413,10.6873452502649,"RS12","3c",250,1312,2,30,10.0126312241705,"2","3E","ERR",20.5343253271026
"1104","RS1",2045,"RS12",24,"FRN","vivant",0.0271158966626949,10.2774280136968,"RS12","3c",250,1312,2,30,10.4193080770731,"2","3E","FRN",20.8998302570746
"1105","RS1",2045,"RS12",25,NA,"vivant",0.0585166415167623,11.5926537940634,"RS12","3c",250,1312,2,30,10.701955943132,"2","3E","F_0",30.350088117905
"1106","RS1",2045,"RS12",26,NA,"vivant",0.250630163135455,10.3827315322891,"RS12","3c",250,1312,2,30,10.4760237906384,"2","3E","F_1",22.9408051740655
"1107","RS1",2045,"RS12",27,"PEU","vivant",0.14018834129673,11.8587260574829,"RS12","3c",250,1312,2,30,11.2910561360728,"2","3E","PEU",39.7195746806139
"1108","RS1",2045,"RS12",28,NA,"vivant",0.141296071628889,11.4044665553149,"RS12","3c",250,1312,2,30,7.21964955785554,"2","3E","RES",20.9481298127145
"1109","RS1",2045,"RS12",29,"SAB","vivant",2.58946606688975,10.8333012272806,"RS12","3c",250,1312,2,30,8.61413777247073,"2","3E","SAB",24.7236396803059
"1110","RS1",2045,"RS12",30,"THO","vivant",1.33046029411955,10.5308855418948,"RS12","3c",250,1312,2,30,6.50888025651484,"2","3E","THO",16.8171878322223
"1111","RS2",2025,"RS22",1,"BOP","vivant",1,15,"RS22","3c",250,1312,2,30,12.2859051332989,"2","3E","BOP",82.1325422872711
"1112","RS2",2035,"RS22",1,"BOP","vivant",0.832512392884987,16.1,"RS22","3c",250,1312,2,30,12.7501540439104,"2","3E","BOP",101.192822208911
"1113","RS2",2045,"RS22",1,"BOP","vivant",0.671687149012952,17.1,"RS22","3c",250,1312,2,30,13.3412158859752,"2","3E","BOP",121.919108381453
"1114","RS2",2025,"RS22",2,"EPB","vivant",1,15,"RS22","3c",250,1312,2,30,10.1597866188245,"2","3E","EPX",73.1898603127252
"1115","RS2",2035,"RS22",2,"EPB","vivant",0.882025029330602,17.7,"RS22","3c",250,1312,2,30,11.5862730942635,"2","3E","EPX",121.135527228947
"1116","RS2",2045,"RS22",2,"EPB","vivant",0.757465397444421,20.1,"RS22","3c",250,1312,2,30,12.964375958268,"2","3E","EPX",177.255116825478
"1117","RS2",2025,"RS22",3,"ERR","vivant",1,15,"RS22","3c",250,1312,2,30,11.0965751411381,"2","3E","ERR",65.7184794752593
"1118","RS2",2035,"RS22",3,"ERR","vivant",0.897693253645208,16.2,"RS22","3c",250,1312,2,30,11.5367967708128,"2","3E","ERR",82.6543155312466
"1119","RS2",2045,"RS22",3,"ERR","vivant",0.795860686286993,17.4,"RS22","3c",250,1312,2,30,12.1381192260247,"2","3E","ERR",102.991532241535
"1120","RS2",2025,"RS22",4,"MEL","vivant",1,15,"RS22","3c",250,1312,2,30,12.2488426590679,"2","3E","MEL",84.2613029028592
"1121","RS2",2035,"RS22",4,"MEL","vivant",0.889326880026384,18.4,"RS22","3c",250,1312,2,30,13.8017216307466,"2","3E","MEL",148.882314739042
"1122","RS2",2045,"RS22",4,"MEL","vivant",0.76002961497023,21.8,"RS22","3c",250,1312,2,30,15.4596839814036,"2","3E","MEL",235.120759633244
"1123","RS2",2025,"RS22",5,"PET","vivant",1,15,"RS22","3c",250,1312,2,30,11.8718967692823,"2","3E","PEU",79.7828427057268
"1124","RS2",2035,"RS22",5,"PET","vivant",0.823125365873073,16.8,"RS22","3c",250,1312,2,30,12.5967637741835,"2","3E","PEU",111.048117611774
"1125","RS2",2045,"RS22",5,"PET","vivant",0.657227662449293,18.6,"RS22","3c",250,1312,2,30,13.5646632172656,"2","3E","PEU",150.744748634384
"1126","RS2",2025,"RS22",6,"PIG","vivant",1,15,"RS22","3c",250,1312,2,30,10.8457534547059,"2","3E","PIG",78.4317919544817
"1127","RS2",2035,"RS22",6,"PIG","vivant",0.962193136273541,17.6,"RS22","3c",250,1312,2,30,11.9240378433451,"2","3E","PIG",123.511642586872
"1128","RS2",2045,"RS22",6,"PIG","vivant",0.920050709260915,20.1,"RS22","3c",250,1312,2,30,13.3019564269572,"2","3E","PIG",182.272588399569
"1129","RS2",2025,"RS22",7,"PIB","vivant",1,15,"RS22","3c",250,1312,2,30,9.62950818378078,"2","3E","PIN",70.4325983392897
"1130","RS2",2035,"RS22",7,"PIB","vivant",0.872179222888216,18.5,"RS22","3c",250,1312,2,30,11.2932113103281,"2","3E","PIN",132.109861172248
"1131","RS2",2045,"RS22",7,"PIB","vivant",0.780224238702624,21.9,"RS22","3c",250,1312,2,30,12.9446930246723,"2","3E","PIN",215.170866280114
"1132","RS2",2025,"RS22",8,"PRP","vivant",1,15,"RS22","3c",250,1312,2,30,12.2859051332989,"2","3E","PRP",NA
"1133","RS2",2035,"RS22",8,"PRP","vivant",0.311030691332304,15,"RS22","3c",250,1312,2,30,12.3917381601282,"2","3E","PRP",NA
"1134","RS2",2045,"RS22",8,"PRP","vivant",0.0910195141361522,15,"RS22","3c",250,1312,2,30,12.6617853184659,"2","3E","PRP",NA
"1135","RS2",2025,"RS22",9,"SAB","vivant",1,15,"RS22","3c",250,1312,2,30,10.6653432636934,"2","3E","SAB",74.7669269091205
"1136","RS2",2035,"RS22",9,"SAB","vivant",0.779560285933767,17.3,"RS22","3c",250,1312,2,30,12.0540866805128,"2","3E","SAB",116.0822981125
"1137","RS2",2045,"RS22",9,"SAB","vivant",0.571711689480689,19.4,"RS22","3c",250,1312,2,30,13.3221846113703,"2","3E","SAB",162.950051598668
"1138","RS2",2025,"RS22",10,"SAL","vivant",1,15,"RS22","3c",250,1312,2,30,12.2859051332989,"2","3E","SAL",NA
"1139","RS2",2035,"RS22",10,"SAL","vivant",0.669947479044946,15.9,"RS22","3c",250,1312,2,30,12.6869502956766,"2","3E","SAL",NA
"1140","RS2",2045,"RS22",10,"SAL","vivant",0.422937403432641,16.8,"RS22","3c",250,1312,2,30,13.2497790510673,"2","3E","SAL",NA
"1141","RS2",2025,"RS22",11,"THO","vivant",1,15,"RS22","3c",250,1312,2,30,7.62302296022014,"2","3E","THO",53.5200924207415
"1142","RS2",2035,"RS22",11,"THO","vivant",0.984054109945729,17.2,"RS22","3c",250,1312,2,30,8.31682386002705,"2","3E","THO",79.4269452549303
"1143","RS2",2045,"RS22",11,"THO","vivant",0.958063458239437,19.3,"RS22","3c",250,1312,2,30,9.02649401874515,"2","3E","THO",109.963900911544
"1144","RS2",2035,"RS22",12,NA,"vivant",0.241025561606648,10.6325770078704,"RS22","3c",250,1312,2,30,9.51831911060371,"2","3E","AUT",21.6823093546988
"1145","RS2",2045,"RS22",12,NA,"vivant",0.175285033077881,11.8325770078704,"RS22","3c",250,1312,2,30,10.1391625237172,"2","3E","AUT",33.7898069382923
"1146","RS2",2035,"RS22",13,"BOP","vivant",1.08483162984964,10.3719167165953,"RS22","3c",250,1312,2,30,10.5325873700019,"2","3E","BOP",22.7886240500658
"1147","RS2",2045,"RS22",13,"BOP","vivant",0.921625961293002,11.4719167165953,"RS22","3c",250,1312,2,30,11.2731287557004,"2","3E","BOP",35.3905943257922
"1148","RS2",2035,"RS22",14,NA,"vivant",3.26440385895256,10.7167342384701,"RS22","3c",250,1312,2,30,7.68508540840209,"2","3E","EPX",21.6705672704401
"1149","RS2",2045,"RS22",14,NA,"vivant",2.97574879797121,13.3167342384701,"RS22","3c",250,1312,2,30,9.543930120102,"2","3E","EPX",51.2733170569275
"1150","RS2",2035,"RS22",15,"ERR","vivant",0.677387836292331,10.3802133329349,"RS22","3c",250,1312,2,30,9.58291032299112,"2","3E","ERR",17.3024636514366
"1151","RS2",2045,"RS22",15,"ERR","vivant",0.598542702549297,11.7802133329349,"RS22","3c",250,1312,2,30,10.3811297789482,"2","3E","ERR",30.6497095388699
"1152","RS2",2035,"RS22",16,"MEL","vivant",0.38593295978249,11.2308012877257,"RS22","3c",250,1312,2,30,10.5670207377684,"2","3E","MEL",33.3202621105005
"1153","RS2",2045,"RS22",16,"MEL","vivant",0.351925340803077,14.1308012877257,"RS22","3c",250,1312,2,30,12.533669039288,"2","3E","MEL",74.7565789951828
"1154","RS2",2035,"RS22",17,"PEU","vivant",1.05225498450961,10.7067745643912,"RS22","3c",250,1312,2,30,10.0540639724757,"2","3E","PEU",24.8636210324597
